number	string	string	string	number	number	number	number	number	number	number	array2	array2	number	number	array	number	array2	array	array2	array	number	string	array	array2
1355	放逐之地15	resource/scene/bf009/bf009_merge.sce		1010	3430	6780	178	1354	0	1	"[[11181,5000,3],[11184,5000,3],[11186,5000,3]]"	[]	0	178	[]	3080	[]	[]	[]	"[3080,20]"	109410	冥国	"[347,166]"	"[[389,278],[416,307]]"
1356	放逐之地16	resource/scene/bf009/bf009_merge.sce		1010	3448	6816	178	1355	0	0	"[[11183,5000,3],[11185,5000,3],[11186,5000,3]]"	[]	0	178	[]	0	[]	[]	[]	[]	109410	冥国	"[444,240]"	"[[502,292],[535,266]]"
1357	放逐之地17	resource/scene/bf009/bf009_merge.sce		1010	3466	6852	179	1356	0	0	"[[11182,5000,3],[11184,5000,3],[11186,5000,3]]"	[]	0	179	[]	0	[]	[]	[]	[]	109882	冥国	"[549,165]"	"[[605,214],[646,201]]"
1358	放逐之地18	resource/scene/bf009/bf009_merge.sce		1010	3484	6888	179	1357	0	0	"[[11182,5000,3],[11185,5000,3],[11186,5000,3]]"	[]	0	179	[]	0	[]	[]	[]	[]	109882	冥国	"[665,152]"	"[[707,260],[727,297]]"
1359	放逐之地19	resource/scene/bf009/bf009_merge.sce		1010	3502	6924	180	1358	0	0	"[[11182,5000,3],[11184,5000,3],[11186,5000,3]]"	[]	0	180	[]	0	[]	[]	[]	[]	110790	冥国	"[725,263]"	"[[763,379],[779,422]]"
1360	放逐之地20	resource/scene/bf009/bf009_merge.sce		1010	3520	6960	180	1359	0	1	"[[11191,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	180	[]	3051	[]	[]	[]	"[3051,20]"	110790	冥国	"[777,389]"	[]
1361	冥河1	resource/scene/bf001/bf001_merge.sce		1010	3539	6997	181	1360	0	0	"[[11193,5000,3],[11195,5000,3],[11196,5000,3]]"	[]	0	181	[]	0	[]	[]	[]	[]	111610	冥国	"[69,84]"	"[[122,172],[150,195]]"
1362	冥河2	resource/scene/bf001/bf001_merge.sce		1010	3558	7034	181	1361	0	0	"[[11192,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	181	[]	0	[]	[]	[]	[]	111610	冥国	"[157,153]"	"[[184,265],[195,303]]"
1363	冥河3	resource/scene/bf001/bf001_merge.sce		1010	3577	7071	182	1362	0	0	"[[11192,5000,3],[11195,5000,3],[11196,5000,3]]"	[]	0	182	[]	0	[]	[]	[]	[]	112534	冥国	"[190,266]"	"[[220,374],[237,410]]"
1364	冥河4	resource/scene/bf001/bf001_merge.sce		1010	3596	7108	182	1363	0	0	"[[11192,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	182	[]	0	[]	[]	[]	[]	112534	冥国	"[238,371]"	"[[278,476],[310,499]]"
1365	冥河5	resource/scene/bf001/bf001_merge.sce		1010	3615	7145	183	1364	0	1	"[[11191,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	183	[]	4077	[]	[]	[]	"[4077,20]"	113458	冥国	"[333,421]"	"[[387,472],[415,445]]"
1366	冥河6	resource/scene/bf001/bf001_merge.sce		1010	3634	7182	183	1365	0	0	"[[11193,5000,3],[11195,5000,3],[11196,5000,3]]"	[]	0	183	[]	0	[]	[]	[]	[]	113458	冥国	"[425,342]"	"[[470,385],[494,355]]"
1367	冥河7	resource/scene/bf001/bf001_merge.sce		1010	3653	7219	184	1366	0	0	"[[11192,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	184	[]	0	[]	[]	[]	[]	113943	冥国	"[501,252]"	"[[545,297],[574,270]]"
1368	冥河8	resource/scene/bf001/bf001_merge.sce		1010	3672	7256	184	1367	0	0	"[[11192,5000,3],[11195,5000,3],[11196,5000,3]]"	[]	0	184	[]	0	[]	[]	[]	[]	113943	冥国	"[587,172]"	"[[644,234],[685,235]]"
1369	冥河9	resource/scene/bf001/bf001_merge.sce		1010	3691	7293	185	1368	0	0	"[[11192,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	185	[]	0	[]	[]	[]	[]	116120	冥国	"[710,172]"	"[[767,262],[805,281]]"
1370	冥河10	resource/scene/bf001/bf001_merge.sce		1010	3710	7330	185	1369	0	1	"[[11191,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	185	[]	3016	[]	[]	[]	"[3016,20]"	116120	冥国	"[825,226]"	[]
1371	冥河11	resource/scene/bf001/bf001_merge.sce		1010	3729	7368	186	1370	0	0	"[[11193,5000,3],[11195,5000,3],[11196,5000,3]]"	[]	0	186	[]	0	[]	[]	[]	[]	117051	冥国	"[108,162]"	"[[169,219],[209,202]]"
1372	冥河12	resource/scene/bf001/bf001_merge.sce		1010	3748	7406	186	1371	0	0	"[[11192,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	186	[]	0	[]	[]	[]	[]	117051	冥国	"[232,113]"	"[[290,171],[329,157]]"
1373	冥河13	resource/scene/bf001/bf001_merge.sce		1010	3767	7444	187	1372	0	0	"[[11192,5000,3],[11195,5000,3],[11196,5000,3]]"	[]	0	187	[]	0	[]	[]	[]	[]	117980	冥国	"[354,70]"	"[[415,132],[461,126]]"
1374	冥河14	resource/scene/bf001/bf001_merge.sce		1010	3786	7482	187	1373	0	0	"[[11192,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	187	[]	0	[]	[]	[]	[]	117980	冥国	"[488,64]"	"[[510,178],[495,216]]"
1375	冥河15	resource/scene/bf001/bf001_merge.sce		1010	3805	7520	188	1374	0	1	"[[11191,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	188	[]	4090	[]	[]	[]	"[4090,20]"	118458	冥国	"[458,184]"	"[[457,294],[239,330]]"
1376	冥河16	resource/scene/bf001/bf001_merge.sce		1010	3824	7558	188	1375	0	0	"[[11193,5000,3],[11195,5000,3],[11196,5000,3]]"	[]	0	188	[]	0	[]	[]	[]	[]	118458	冥国	"[403,299]"	"[[405,413],[411,452]]"
1377	冥河17	resource/scene/bf001/bf001_merge.sce		1010	3843	7596	189	1376	0	0	"[[11192,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	189	[]	0	[]	[]	[]	[]	119392	冥国	"[434,395]"	"[[497,459],[538,447]]"
1378	冥河18	resource/scene/bf001/bf001_merge.sce		1010	3862	7634	189	1377	0	0	"[[11192,5000,3],[11195,5000,3],[11196,5000,3]]"	[]	0	189	[]	0	[]	[]	[]	[]	119392	冥国	"[566,357]"	"[[626,416],[668,399]]"
1379	冥河19	resource/scene/bf001/bf001_merge.sce		1010	3881	7672	190	1378	0	0	"[[11192,5000,3],[11194,5000,3],[11196,5000,3]]"	[]	0	190	[]	0	[]	[]	[]	[]	120320	冥国	"[695,308]"	"[[755,365],[797,347]]"
1380	冥河20	resource/scene/bf001/bf001_merge.sce		1010	3900	7710	190	1379	0	1	"[[11201,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	190	[]	4080	[]	[]	[]	"[4080,20]"	120320	冥国	"[818,255]"	[]
1381	神殿外围1	resource/scene/bf001/bf001_merge.sce		1001	3920	7749	191	1380	0	0	"[[11203,5000,3],[11205,5000,3],[11206,5000,3]]"	[]	0	191	[]	0	[]	[]	[]	[]	120702	奥林匹斯山	"[50,317]"	"[[104,406],[144,422]]"
1382	神殿外围2	resource/scene/bf001/bf001_merge.sce		1001	3940	7788	191	1381	0	0	"[[11202,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	191	[]	0	[]	[]	[]	[]	120702	奥林匹斯山	"[168,364]"	"[[223,453],[260,467]]"
1383	神殿外围3	resource/scene/bf001/bf001_merge.sce		1001	3960	7827	192	1382	0	0	"[[11202,5000,3],[11205,5000,3],[11206,5000,3]]"	[]	0	192	[]	0	[]	[]	[]	[]	121647	奥林匹斯山	"[283,407]"	"[[340,495],[380,507]]"
1384	神殿外围4	resource/scene/bf001/bf001_merge.sce		1001	3980	7866	192	1383	0	0	"[[11202,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	192	[]	0	[]	[]	[]	[]	121647	奥林匹斯山	"[408,445]"	"[[470,525],[515,521]]"
1385	神殿外围5	resource/scene/bf001/bf001_merge.sce		1001	4000	7905	193	1384	0	1	"[[11201,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	193	[]	3078	[]	[]	[]	"[3078,20]"	122614	奥林匹斯山	"[530,421]"	"[[543,446],[531,402]]"
1386	神殿外围6	resource/scene/bf001/bf001_merge.sce		1001	4020	7944	193	1385	0	0	"[[11203,5000,3],[11205,5000,3],[11206,5000,3]]"	[]	0	193	[]	0	[]	[]	[]	[]	122614	奥林匹斯山	"[498,290]"	"[[502,323],[486,280]]"
1387	神殿外围7	resource/scene/bf001/bf001_merge.sce		1001	4040	7983	194	1386	0	0	"[[11202,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	194	[]	0	[]	[]	[]	[]	123113	奥林匹斯山	"[460,166]"	"[[484,196],[515,169]]"
1388	神殿外围8	resource/scene/bf001/bf001_merge.sce		1001	4060	8022	194	1387	0	0	"[[11202,5000,3],[11205,5000,3],[11206,5000,3]]"	[]	0	194	[]	0	[]	[]	[]	[]	123113	奥林匹斯山	"[541,85]"	"[[605,162],[650,168]]"
1389	神殿外围9	resource/scene/bf001/bf001_merge.sce		1001	4080	8061	195	1388	0	0	"[[11202,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	195	[]	0	[]	[]	[]	[]	125950	奥林匹斯山	"[680,102]"	"[[745,187],[789,197]]"
1390	神殿外围10	resource/scene/bf001/bf001_merge.sce		1001	4100	8100	195	1389	0	1	"[[11201,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	195	[]	3076	[]	[]	[]	"[3076,20]"	125950	奥林匹斯山	"[817,134]"	[]
1391	神殿外围11	resource/scene/bf001/bf001_merge.sce		1001	4120	8140	196	1390	0	0	"[[11203,5000,3],[11205,5000,3],[11206,5000,3]]"	[]	0	196	[]	0	[]	[]	[]	[]	126928	奥林匹斯山	"[101,49]"	"[[167,122],[215,121]]"
1392	神殿外围12	resource/scene/bf001/bf001_merge.sce		1001	4140	8180	196	1391	0	0	"[[11202,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	196	[]	0	[]	[]	[]	[]	126928	奥林匹斯山	"[245,49]"	"[[306,126],[346,135]]"
1393	神殿外围13	resource/scene/bf001/bf001_merge.sce		1001	4160	8220	197	1392	0	0	"[[11202,5000,3],[11205,5000,3],[11206,5000,3]]"	[]	0	197	[]	0	[]	[]	[]	[]	127419	奥林匹斯山	"[365,87]"	"[[381,200],[366,236]]"
1394	神殿外围14	resource/scene/bf001/bf001_merge.sce		1001	4180	8260	197	1393	0	0	"[[11202,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	197	[]	0	[]	[]	[]	[]	127419	奥林匹斯山	"[331,201]"	"[[332,310],[318,349]]"
1395	神殿外围15	resource/scene/bf001/bf001_merge.sce		1001	4200	8300	198	1394	0	1	"[[11201,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	198	[]	3061	[]	[]	[]	"[3061,20]"	128397	奥林匹斯山	"[329,304]"	"[[389,377],[431,368]]"
1396	神殿外围16	resource/scene/bf001/bf001_merge.sce		1001	4220	8340	198	1395	0	0	"[[11203,5000,3],[11205,5000,3],[11206,5000,3]]"	[]	0	198	[]	0	[]	[]	[]	[]	128397	奥林匹斯山	"[463,284]"	"[[529,350],[575,351]]"
1397	神殿外围17	resource/scene/bf001/bf001_merge.sce		1001	4240	8380	199	1396	0	0	"[[11202,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	199	[]	0	[]	[]	[]	[]	128893	奥林匹斯山	"[579,328]"	"[[580,447],[560,487]]"
1398	神殿外围18	resource/scene/bf001/bf001_merge.sce		1001	4260	8420	199	1397	0	0	"[[11202,5000,3],[11205,5000,3],[11206,5000,3]]"	[]	0	199	[]	0	[]	[]	[]	[]	128893	奥林匹斯山	"[529,460]"	"[[575,565],[624,562]]"
1399	神殿外围19	resource/scene/bf001/bf001_merge.sce		1001	4280	8460	200	1398	0	0	"[[11202,5000,3],[11204,5000,3],[11206,5000,3]]"	[]	0	200	[]	0	[]	[]	[]	[]	130477	奥林匹斯山	"[656,478]"	"[[718,541],[762,528]]"
1400	神殿外围20	resource/scene/bf001/bf001_merge.sce		1001	4300	8500	200	1399	0	1	"[[11211,5000,3],[11214,5000,3],[11216,5000,3]]"	[]	0	200	[]	3029	[]	[]	[]	"[3029,20]"	130477	奥林匹斯山	"[790,438]"	[]
2005	狮鹫	resource/scene/bf001/bf001_merge.sce	M007	1001	220	610	1	0	0	1	[]	"[[12021,2000],[12022,2000],[12023,2000],[12024,500],[12025,500],[12026,500],[12027,500],[12028,1000],[12029,1000]]"	0	10	"[3009,3010]"	3008	"[[3010,-60,3],[3010,40,2],[3010,140,1]]"	[]	"[[3009,8,3],[3009,8,1]]"	"[3008,16]"	327		[]	[]
2010	牧神潘	resource/scene/bf001/bf001_merge.sce	M021	1001	230	620	1	0	0	1	[]	"[[12021,2000],[12022,2000],[12023,2000],[12024,500],[12025,500],[12026,500],[12027,500],[12028,1000],[12029,1000]]"	0	10	"[3022,3023]"	3021	"[[3022,-150,2],[3022,0,3],[3022,0,1],[3022,150,3],[3022,150,1],[3022,300,2]]"	[]	"[[3023,10,3],[3023,10,1],[3023,11.5,3],[3023,11.5,1]]"	"[3021,18]"	337		[]	[]
2015	美杜莎	resource/scene/bf005/bf005_merge.sce	H022	1001	240	640	1	0	0	1	[]	"[[12021,2000],[12022,2000],[12023,2000],[12024,500],[12025,500],[12026,500],[12027,500],[12028,1000],[12029,1000]]"	0	12	"[4023,4024]"	4022	"[[4024,-100,3],[4024,-100,1],[4023,0,2],[4024,100,2],[4023,130,3],[4023,130,1]]"	[]	"[[4024,10,3],[4024,10,1],[4023,17,3],[4023,17,1]]"	"[4022,16]"	353		[]	[]
2020	宙斯	resource/scene/bf009/bf009_merge.sce	H003	1001	260	660	1	0	0	1	[]	"[[12021,2000],[12022,2000],[12023,2000],[12024,500],[12025,500],[12026,500],[12027,500],[12028,1000],[12029,1000]]"	0	16	"[3032,3033]"	4003	"[[3032,-100,2],[3032,-30,3],[3032,-30,1],[3033,200,3],[3033,200,1]]"	"[4003,100,2]"	"[[3032,10.3,3],[3032,10.3,1],[3032,14.3,3],[3032,14.3,1]]"	[]	539		[]	[]
2025	阿伽门农	resource/scene/bf001/bf001_merge.sce	H038	1002	280	690	1	0	0	1	[]	"[[12021,2000],[12022,2000],[12023,2000],[12024,500],[12025,500],[12026,500],[12027,500],[12028,1000],[12029,1000]]"	0	19	"[4040,4050]"	4038	"[[4050,-100,3],[4050,50,1],[4050,250,2]]"	[]	"[[4040,7.5,3],[4040,8,1],[4040,8.5,2],[4040,9,3],[4040,10,1],[4040,11,2]]"	"[4038,5]"	569		[]	[]
2030	奥德修斯	resource/scene/bf001/bf001_merge.sce	H001	1002	300	720	1	0	0	1	[]	"[[12021,2000],[12022,2000],[12023,2000],[12024,500],[12025,500],[12026,500],[12027,500],[12028,1000],[12029,1000]]"	0	22	"[4045,4050]"	4001	"[[4050,0,3],[4050,5,2],[4050,10,1]]"	[]	"[[4050,8,3],[4050,8,2],[4050,8,1],[4045,15,3],[4045,15,2],[4045,15,1]]"	"[4001,5]"	793		[]	[]
2035	洞穴食人妖	resource/scene/bf001/bf001_merge.sce	M017	1002	320	760	1	0	0	1	[]	"[[12021,2000],[12022,2000],[12023,2000],[12024,500],[12025,500],[12026,500],[12027,500],[12028,1000],[12029,1000]]"	0	25	"[4032,4034]"	3017	"[[4032,-50,1],[4032,0,2],[4034,110,3],[4034,110,1]]"	[]	"[[4032,12,3],[4032,14,1],[4034,16,2],[4032,20,3],[4032,22,1]]"	"[3017,10]"	812		[]	[]
2040	达提斯	resource/scene/bf001/bf001_merge.sce	H036	1002	350	800	1	0	0	1	[]	"[[12031,2000],[12032,2000],[12033,2000],[12034,500],[12035,500],[12036,500],[12037,500],[12038,1000],[12039,1000]]"	0	28	"[4033,4035]"	4036	"[[4033,-150,2],[4033,-80,1],[4033,60,3],[4033,100,1],[4035,300,3],[4035,300,1]]"	"[4036,200,2]"	[]	[]	1778		[]	[]
2045	阿喀琉斯	resource/scene/bf002/bf002_merge.sce	H055	1002	380	850	1	0	0	1	[]	"[[12031,2000],[12032,2000],[12033,2000],[12034,500],[12035,500],[12036,500],[12037,500],[12038,1000],[12039,1000]]"	0	31	"[4041,4051]"	4055	"[[4041,0,2],[4041,50,3],[4041,180,3],[4041,180,1]]"	[]	"[[4051,11,3],[4051,11,1],[4051,13,3],[4051,13,1]]"	"[4055,12]"	2470		[]	[]
2050	帕里斯	resource/scene/bf002/bf002_merge.sce	H039	1002	410	900	1	0	0	1	[]	"[[12031,2000],[12032,2000],[12033,2000],[12034,500],[12035,500],[12036,500],[12037,500],[12038,1000],[12039,1000]]"	0	33	"[4042,4047]"	4039	"[[4047,-30,2],[4047,10,3],[4047,10,1],[4047,90,2],[4047,130,3],[4047,130,1]]"	[]	"[[4042,10,3],[4042,11,1],[4042,14,2],[4042,16,1],[4042,18,3]]"	"[4039,12]"	2953		[]	[]
2055	洛基	resource/scene/bf002/bf002_merge.sce	H019	1002	440	960	1	0	0	1	[]	"[[12031,2000],[12032,2000],[12033,2000],[12034,500],[12035,500],[12036,500],[12037,500],[12038,1000],[12039,1000]]"	0	36	"[4071,4073]"	4019	"[[4073,-100,3],[4073,-100,2],[4073,-100,1],[4073,10,3],[4073,10,2],[4073,10,1],[4071,170,1],[4071,170,2],[4071,170,3]]"	"[4019,80,2]"	[]	[]	3632		[]	[]
2060	赫克托尔	resource/scene/bf002/bf002_merge.sce	H044	1002	480	1020	1	0	0	1	[]	"[[12041,2000],[12042,2000],[12043,2000],[12044,500],[12045,500],[12046,500],[12047,500],[12048,1000],[12049,1000]]"	0	38	"[4043,4052]"	4044	"[[4052,-30,2],[4052,60,1],[4052,80,2],[4052,100,3],[4052,170,1],[4052,190,2],[4052,210,3]]"	[]	"[[4052,21,2],[4052,21.3,3],[4052,21.3,1],[4043,24,3],[4043,24,2],[4043,24,1]]"	"[4044,21.6]"	5464		[]	[]
2065	索林橡木盾	resource/scene/bf013/bf013_merge.sce	H069	1003	520	1090	1	0	0	1	[]	"[[12041,2000],[12042,2000],[12043,2000],[12044,500],[12045,500],[12046,500],[12047,500],[12048,1000],[12049,1000]]"	0	41	"[4071,4072,4073,4074]"	4069	"[[4074,-250,2],[4072,160,1],[4072,170,2],[4072,180,3],[4071,230,1],[4071,240,2],[4071,250,3],[4071,300,1],[4071,310,2],[4071,320,3]]"	"[4069,80,2]"	"[[4073,17,3],[4073,17,2],[4073,17,1],[4074,17.5,3],[4074,17.5,2],[4074,17.5,1]]"	[]	6076		[]	[]
2070	法夫纳	resource/scene/bf013/bf013_merge.sce	H070	1003	560	1160	1	0	0	1	[]	"[[12041,2000],[12042,2000],[12043,2000],[12044,500],[12045,500],[12046,500],[12047,500],[12048,1000],[12049,1000]]"	0	43	"[3032,3033,3034,3035]"	4070	"[[3032,120,2],[3034,170,1],[3033,210,3],[3035,265,2]]"	"[4070,190,2]"	"[[3032,2,3],[3032,2,2],[3032,2,1],[3034,11,3],[3034,11,2],[3034,11,1],[3033,19,3],[3033,19,1],[3035,26,3],[3035,26,1]]"	[]	7076		[]	[]
2075	蓝龙	resource/scene/bf013/bf013_merge.sce	M030	1003	600	1240	1	0	0	1	[]	"[[12041,2000],[12042,2000],[12043,2000],[12044,500],[12045,500],[12046,500],[12047,500],[12048,1000],[12049,1000]]"	0	46	"[4059,4056,4062]"	3030	"[[4059,-170,2],[4059,-130,3],[4059,-130,1],[4056,-50,3],[4056,-50,1],[4062,140,3],[4062,140,2],[4062,140,1]]"	"[3030,50,2]"	"[[4056,14.7,2],[4056,15,3],[4056,15,1]]"	[]	7687		[]	[]
2080	圣地守护者	resource/scene/bf018/bf018_merge.sce	H068	1003	650	1320	1	0	0	1	[]	"[[12051,2000],[12052,2000],[12053,2000],[12054,500],[12055,500],[12056,500],[12057,500],[12058,1000],[12059,1000]]"	0	48	"[4056,4059,4062]"	4068	"[[4059,-140,2],[4059,-110,3],[4059,-110,1],[4056,-20,3],[4056,-20,1],[4056,160,3],[4056,160,1],[4059,240,3],[4059,240,1],[4059,270,2]]"	"[4068,90,2]"	"[[4062,18,3],[4062,18,2],[4062,18,1]]"	[]	8814		[]	[]
2085	精灵禁卫军	resource/scene/bf018/bf018_merge.sce	H067	1003	700	1410	1	0	0	1	[]	"[[12051,2000],[12052,2000],[12053,2000],[12054,500],[12055,500],[12056,500],[12057,500],[12058,1000],[12059,1000]]"	0	51	"[4057,4060,4063]"	4067	[]	[]	"[[4060,1,2],[4060,1.3,3],[4060,1.3,1],[4057,1.8,2],[4057,2.1,3],[4057,2.1,1],[4063,3,2],[4063,3.3,3],[4063,3.3,1],[4060,16,3],[4060,16,1]]"	"[4067,16]"	9867		[]	[]
2090	海姆达尔	resource/scene/bf014/bf014_merge.sce	H020	1003	750	1500	1	0	0	1	[]	"[[12051,2000],[12052,2000],[12053,2000],[12054,500],[12055,500],[12056,500],[12057,500],[12058,1000],[12059,1000]]"	0	53	"[3001,3002,3003,3004]"	4020	"[[3001,0,2],[3002,0,2],[3003,0,2],[3004,0,2],[3001,0,2],[3002,0,2],[3003,0,2],[3004,0,2],[3001,0,2],[3002,0,2]]"	[]	[]	"[4020,20]"	10517		[]	[]
2095	齐格弗里德	resource/scene/bf014/bf014_merge.sce	H021	1003	800	1600	1	0	0	1	[]	"[[12051,2000],[12052,2000],[12053,2000],[12054,500],[12055,500],[12056,500],[12057,500],[12058,1000],[12059,1000]]"	0	56	"[4071,4072,4073,4074]"	4021	"[[4074,-90,1],[4074,-80,2],[4074,-70,3]]"	[]	"[[4071,1,2],[4072,2,1],[4073,3,3],[4071,4,2],[4074,5,1],[4072,5,3],[4071,6,1],[4072,7,2],[4071,8,3]]"	"[4021,7]"	13790		[]	[]
2100	布伦希尔德	resource/scene/bf014/bf014_merge.sce	H015	1003	860	1700	1	0	0	1	[]	"[[12061,2000],[12062,2000],[12063,2000],[12064,500],[12065,500],[12066,500],[12067,500],[12068,1000],[12069,1000]]"	0	58	"[4056,4059,4065,4066]"	4015	"[[4059,120,3],[4059,120,2],[4059,120,1],[4059,180,3],[4059,180,2],[4059,180,1],[4056,260,3],[4056,260,2],[4056,260,1]]"	"[4015,0,2]"	"[[4066,16,3],[4066,17,1],[4066,18,2],[4065,19,3],[4065,19,1]]"	[]	15011		[]	[]
2105	伊阿宋	resource/scene/bf022/bf022_merge.sce	H054	1004	920	1810	1	0	0	1	[]	"[[12061,2000],[12062,2000],[12063,2000],[12064,500],[12065,500],[12066,500],[12067,500],[12068,1000],[12069,1000]]"	0	61	"[4043,4047,4048,4052,4053]"	4054	[]	[]	"[[4052,0.1,3],[4053,0.6,3],[4053,0.6,2],[4053,0.6,1],[4047,11,3],[4047,11,2],[4047,11,1],[4047,11.4,3],[4047,11.4,2],[4047,11.4,1],[4048,17,3],[4048,17,1],[4043,19.6,3],[4043,19.6,2],[4043,19.6,1],[4043,20.6,3],[4043,20.6,2],[4043,20.6,1]]"	"[4054,18.5]"	15973		[]	[]
2110	海格力斯	resource/scene/bf022/bf022_merge.sce	H009	1004	980	1920	1	0	0	1	[]	"[[12061,2000],[12062,2000],[12063,2000],[12064,500],[12065,500],[12066,500],[12067,500],[12068,1000],[12069,1000]]"	0	63	"[4010,4011]"	4009	"[[4010,-200,3],[4010,-200,1],[4010,-100,3],[4010,-100,1],[4010,0,3],[4010,0,1],[4010,100,3],[4010,100,1],[4011,200,3],[4011,200,1]]"	"[4009,280,2]"	"[[4011,16,3],[4011,16,2],[4011,16,1],[4011,18,3],[4011,18,2],[4011,18,1]]"	[]	17205		[]	[]
2115	斯芬克斯	resource/scene/bf003/bf003_merge.sce	M008	1004	1040	2040	1	0	0	1	[]	"[[12061,2000],[12062,2000],[12063,2000],[12064,500],[12065,500],[12066,500],[12067,500],[12068,1000],[12069,1000]]"	0	66	"[3009,3010]"	3007	"[[3010,0,1],[3010,10,2],[3010,20,3],[3010,60,1],[3010,70,2],[3010,80,3],[3010,120,1],[3010,130,2],[3010,140,3]]"	[]	"[[3009,12.5,3],[3009,12.5,2],[3009,12.5,1],[3009,13,3],[3009,13,2],[3009,13,1]]"	"[3007,12]"	18558		[]	[]
2120	山领食人妖	resource/scene/bf003/bf003_merge.sce	M018	1004	1110	2160	1	0	0	1	[]	"[[12071,2000],[12072,2000],[12073,2000],[12074,500],[12075,500],[12076,500],[12077,500],[12078,1000],[12079,1000]]"	0	68	"[4032,4033,4034,4035]"	3018	"[[4033,-50,1],[4033,-30,3],[4032,50,1],[4032,60,2],[4032,70,3],[4032,150,1],[4032,160,2],[4032,170,3],[4034,250,1],[4034,260,2],[4034,270,3],[4035,350,1],[4035,370,3]]"	[]	[]	"[3018,20]"	19740		[]	[]
2125	薛西斯	resource/scene/bf003/bf003_merge.sce	H037	1004	1180	2290	1	0	0	1	[]	"[[12071,2000],[12072,2000],[12073,2000],[12074,500],[12075,500],[12076,500],[12077,500],[12078,1000],[12079,1000]]"	0	71	"[3011,3012]"	4037	"[[3011,-20,2],[3011,40,1],[3011,50,3],[3011,250,1],[3011,260,3],[3011,320,2]]"	"[4037,150,2]"	"[[3012,13,2],[3012,13.4,3],[3012,13.4,1],[3012,18,2],[3012,18.4,3],[3012,18.4,1]]"	[]	20820		[]	[]
2130	丘比特	resource/scene/bf004/bf004_merge.sce	H006	1004	1250	2420	1	0	0	1	[]	"[[12071,2000],[12072,2000],[12073,2000],[12074,500],[12075,500],[12076,500],[12077,500],[12078,1000],[12079,1000]]"	0	73	"[3001,3002,3003,3004]"	4006	[]	"[4006,300,2]"	"[[3001,1,1],[3001,1.1,2],[3001,1.2,3],[3002,3,1],[3002,3.1,2],[3002,3.2,3],[3003,5,1],[3003,5.1,2],[3003,5.2,3],[3004,7,1],[3004,7.1,2],[3004,7.2,3],[3001,9,1],[3001,9.1,2],[3001,9.2,3],[3002,11,1],[3002,11.1,2],[3002,11.2,3],[3003,13,1],[3003,13.1,2],[3003,13.2,3],[3004,15,1],[3004,15.1,2],[3004,15.2,3]]"	[]	22074		[]	[]
2135	维纳斯	resource/scene/bf004/bf004_merge.sce	H005	1004	1320	2560	1	0	0	1	[]	"[[12071,2000],[12072,2000],[12073,2000],[12074,500],[12075,500],[12076,500],[12077,500],[12078,1000],[12079,1000]]"	0	76	"[4041,4043,4046,4051,4053]"	4005	"[[4051,-100,1],[4051,-90,2],[4051,-80,3],[4046,-20,1],[4046,-10,2],[4046,0,3],[4041,80,1],[4041,90,2],[4041,100,3]]"	[]	"[[4053,15,3],[4053,15,2],[4053,15,1],[4041,19,3],[4041,19,1]]"	"[4005,14]"	23761		[]	[]
2140	阿瑞斯	resource/scene/bf004/bf004_merge.sce	H007	1004	1400	2700	1	0	0	1	[]	"[[12081,2000],[12082,2000],[12083,2000],[12084,500],[12085,500],[12086,500],[12087,500],[12088,1000],[12089,1000]]"	0	78	"[4043,4048,4053]"	4007	"[[4053,-150,2],[4053,-120,1],[4053,-110,3],[4048,40,2],[4048,70,1],[4048,80,3],[4043,200,2],[4043,230,1],[4043,240,3]]"	[]	[]	"[4007,15]"	25161		[]	[]
