number	number	number	number	number	number	number	number	number	number	number
4128	28	42	224	224	168	168	1400	0	0	0
4129	29	42	232	232	174	174	1450	0	0	0
4130	30	42	240	240	180	180	1500	0	0	0
4131	31	42	248	248	186	186	1550	0	0	0
4132	32	42	256	256	192	192	1600	0	0	0
4133	33	42	264	264	198	198	1650	0	0	0
4134	34	42	272	272	204	204	1700	0	0	0
4135	35	42	280	280	210	210	1750	0	0	0
4136	36	42	288	288	216	216	1800	0	0	0
4137	37	42	296	296	222	222	1850	0	0	0
4138	38	42	304	304	228	228	1900	0	0	0
4139	39	42	312	312	234	234	1950	0	0	0
4140	40	42	320	320	240	240	2000	0	0	0
4141	41	42	328	328	246	246	2050	0	0	0
4142	42	42	336	336	252	252	2100	0	0	0
4143	43	42	344	344	258	258	2150	0	0	0
4144	44	42	352	352	264	264	2200	0	0	0
4145	45	42	360	360	270	270	2250	0	0	0
4146	46	42	368	368	276	276	2300	0	0	0
4147	47	42	376	376	282	282	2350	0	0	0
4148	48	42	384	384	288	288	2400	0	0	0
4149	49	42	392	392	294	294	2450	0	0	0
4150	50	42	400	400	300	300	2500	0	0	0
4151	51	42	408	408	306	306	2550	0	0	0
4152	52	42	416	416	312	312	2600	0	0	0
4153	53	42	424	424	318	318	2650	0	0	0
4154	54	42	432	432	324	324	2700	0	0	0
4155	55	42	440	440	330	330	2750	0	0	0
4156	56	42	448	448	336	336	2800	0	0	0
4157	57	42	456	456	342	342	2850	0	0	0
4158	58	42	464	464	348	348	2900	0	0	0
4159	59	42	472	472	354	354	2950	0	0	0
4160	60	42	480	480	360	360	3000	0	0	0
4161	61	42	488	488	366	366	3050	0	0	0
4162	62	42	496	496	372	372	3100	0	0	0
4163	63	42	504	504	378	378	3150	0	0	0
4164	64	42	512	512	384	384	3200	0	0	0
4165	65	42	520	520	390	390	3250	0	0	0
4166	66	42	528	528	396	396	3300	0	0	0
4167	67	42	536	536	402	402	3350	0	0	0
4168	68	42	544	544	408	408	3400	0	0	0
4169	69	42	552	552	414	414	3450	0	0	0
4170	70	42	560	560	420	420	3500	0	0	0
4171	71	42	568	568	426	426	3550	0	0	0
4172	72	42	576	576	432	432	3600	0	0	0
4173	73	42	584	584	438	438	3650	0	0	0
4174	74	42	592	592	444	444	3700	0	0	0
4175	75	42	600	600	450	450	3750	0	0	0
4176	76	42	608	608	456	456	3800	0	0	0
4177	77	42	616	616	462	462	3850	0	0	0
4178	78	42	624	624	468	468	3900	0	0	0
4179	79	42	632	632	474	474	3950	0	0	0
4180	80	42	640	640	480	480	4000	0	0	0
4181	81	42	648	648	486	486	4050	0	0	0
4182	82	42	656	656	492	492	4100	0	0	0
4183	83	42	664	664	498	498	4150	0	0	0
4184	84	42	672	672	504	504	4200	0	0	0
4185	85	42	680	680	510	510	4250	0	0	0
4186	86	42	688	688	516	516	4300	0	0	0
4187	87	42	696	696	522	522	4350	0	0	0
4188	88	42	704	704	528	528	4400	0	0	0
4189	89	42	712	712	534	534	4450	0	0	0
4190	90	42	720	720	540	540	4500	0	0	0
4191	91	42	728	728	546	546	4550	0	0	0
4192	92	42	736	736	552	552	4600	0	0	0
4193	93	42	744	744	558	558	4650	0	0	0
4194	94	42	752	752	564	564	4700	0	0	0
4195	95	42	760	760	570	570	4750	0	0	0
4196	96	42	768	768	576	576	4800	0	0	0
4197	97	42	776	776	582	582	4850	0	0	0
4198	98	42	784	784	588	588	4900	0	0	0
4199	99	42	792	792	594	594	4950	0	0	0
4200	100	42	800	800	600	600	5000	0	0	0
4201	1	43	10	8	6	5	32	0	0	0
4202	2	43	20	16	12	10	64	0	0	0
4203	3	43	30	24	18	15	96	0	0	0
4204	4	43	40	32	24	20	128	0	0	0
4205	5	43	50	40	30	25	160	0	0	0
4206	6	43	60	48	36	30	192	0	0	0
4207	7	43	70	56	42	35	224	0	0	0
4208	8	43	80	64	48	40	256	0	0	0
4209	9	43	90	72	54	45	288	0	0	0
4210	10	43	100	80	60	50	320	0	0	0
4211	11	43	110	88	66	55	352	0	0	0
4212	12	43	120	96	72	60	384	0	0	0
4213	13	43	130	104	78	65	416	0	0	0
4214	14	43	140	112	84	70	448	0	0	0
4215	15	43	150	120	90	75	480	0	0	0
4216	16	43	160	128	96	80	512	0	0	0
4217	17	43	170	136	102	85	544	0	0	0
4218	18	43	180	144	108	90	576	0	0	0
4219	19	43	190	152	114	95	608	0	0	0
4220	20	43	200	160	120	100	640	0	0	0
4221	21	43	210	168	126	105	672	0	0	0
4222	22	43	220	176	132	110	704	0	0	0
4223	23	43	230	184	138	115	736	0	0	0
4224	24	43	240	192	144	120	768	0	0	0
4225	25	43	250	200	150	125	800	0	0	0
4226	26	43	260	208	156	130	832	0	0	0
4227	27	43	270	216	162	135	864	0	0	0
4228	28	43	280	224	168	140	896	0	0	0
4229	29	43	290	232	174	145	928	0	0	0
4230	30	43	300	240	180	150	960	0	0	0
4231	31	43	310	248	186	155	992	0	0	0
4232	32	43	320	256	192	160	1024	0	0	0
4233	33	43	330	264	198	165	1056	0	0	0
4234	34	43	340	272	204	170	1088	0	0	0
4235	35	43	350	280	210	175	1120	0	0	0
4236	36	43	360	288	216	180	1152	0	0	0
4237	37	43	370	296	222	185	1184	0	0	0
4238	38	43	380	304	228	190	1216	0	0	0
4239	39	43	390	312	234	195	1248	0	0	0
4240	40	43	400	320	240	200	1280	0	0	0
4241	41	43	410	328	246	205	1312	0	0	0
4242	42	43	420	336	252	210	1344	0	0	0
4243	43	43	430	344	258	215	1376	0	0	0
4244	44	43	440	352	264	220	1408	0	0	0
4245	45	43	450	360	270	225	1440	0	0	0
4246	46	43	460	368	276	230	1472	0	0	0
4247	47	43	470	376	282	235	1504	0	0	0
4248	48	43	480	384	288	240	1536	0	0	0
4249	49	43	490	392	294	245	1568	0	0	0
4250	50	43	500	400	300	250	1600	0	0	0
4251	51	43	510	408	306	255	1632	0	0	0
4252	52	43	520	416	312	260	1664	0	0	0
4253	53	43	530	424	318	265	1696	0	0	0
4254	54	43	540	432	324	270	1728	0	0	0
4255	55	43	550	440	330	275	1760	0	0	0
4256	56	43	560	448	336	280	1792	0	0	0
4257	57	43	570	456	342	285	1824	0	0	0
4258	58	43	580	464	348	290	1856	0	0	0
4259	59	43	590	472	354	295	1888	0	0	0
4260	60	43	600	480	360	300	1920	0	0	0
4261	61	43	610	488	366	305	1952	0	0	0
4262	62	43	620	496	372	310	1984	0	0	0
4263	63	43	630	504	378	315	2016	0	0	0
4264	64	43	640	512	384	320	2048	0	0	0
4265	65	43	650	520	390	325	2080	0	0	0
4266	66	43	660	528	396	330	2112	0	0	0
4267	67	43	670	536	402	335	2144	0	0	0
4268	68	43	680	544	408	340	2176	0	0	0
4269	69	43	690	552	414	345	2208	0	0	0
4270	70	43	700	560	420	350	2240	0	0	0
4271	71	43	710	568	426	355	2272	0	0	0
4272	72	43	720	576	432	360	2304	0	0	0
4273	73	43	730	584	438	365	2336	0	0	0
4274	74	43	740	592	444	370	2368	0	0	0
4275	75	43	750	600	450	375	2400	0	0	0
4276	76	43	760	608	456	380	2432	0	0	0
4277	77	43	770	616	462	385	2464	0	0	0
4278	78	43	780	624	468	390	2496	0	0	0
4279	79	43	790	632	474	395	2528	0	0	0
4280	80	43	800	640	480	400	2560	0	0	0
4281	81	43	810	648	486	405	2592	0	0	0
4282	82	43	820	656	492	410	2624	0	0	0
4283	83	43	830	664	498	415	2656	0	0	0
4284	84	43	840	672	504	420	2688	0	0	0
4285	85	43	850	680	510	425	2720	0	0	0
4286	86	43	860	688	516	430	2752	0	0	0
4287	87	43	870	696	522	435	2784	0	0	0
4288	88	43	880	704	528	440	2816	0	0	0
4289	89	43	890	712	534	445	2848	0	0	0
4290	90	43	900	720	540	450	2880	0	0	0
4291	91	43	909	728	546	455	2912	0	0	0
4292	92	43	918	736	552	460	2944	0	0	0
4293	93	43	927	744	558	465	2976	0	0	0
4294	94	43	936	752	564	470	3008	0	0	0
4295	95	43	945	760	570	475	3040	0	0	0
4296	96	43	954	768	576	480	3072	0	0	0
4297	97	43	963	776	582	485	3104	0	0	0
4298	98	43	972	784	588	490	3136	0	0	0
4299	99	43	981	792	594	495	3168	0	0	0
4300	100	43	990	800	600	500	3200	0	0	0
4301	1	44	8	8	6	6	52	0	0	0
4302	2	44	16	16	12	12	104	0	0	0
4303	3	44	24	24	18	18	156	0	0	0
4304	4	44	32	32	24	24	208	0	0	0
4305	5	44	40	40	30	30	260	0	0	0
4306	6	44	48	48	36	36	312	0	0	0
4307	7	44	56	56	42	42	364	0	0	0
4308	8	44	64	64	48	48	416	0	0	0
4309	9	44	72	72	54	54	468	0	0	0
4310	10	44	80	80	60	60	520	0	0	0
4311	11	44	88	88	66	66	572	0	0	0
4312	12	44	96	96	72	72	624	0	0	0
4313	13	44	104	104	78	78	676	0	0	0
4314	14	44	112	112	84	84	728	0	0	0
4315	15	44	120	120	90	90	780	0	0	0
4316	16	44	128	128	96	96	832	0	0	0
4317	17	44	136	136	102	102	884	0	0	0
4318	18	44	144	144	108	108	936	0	0	0
4319	19	44	152	152	114	114	988	0	0	0
4320	20	44	160	160	120	120	1040	0	0	0
4321	21	44	168	168	126	126	1092	0	0	0
4322	22	44	176	176	132	132	1144	0	0	0
4323	23	44	184	184	138	138	1196	0	0	0
4324	24	44	192	192	144	144	1248	0	0	0
4325	25	44	200	200	150	150	1300	0	0	0
4326	26	44	208	208	156	156	1352	0	0	0
4327	27	44	216	216	162	162	1404	0	0	0
4328	28	44	224	224	168	168	1456	0	0	0
4329	29	44	232	232	174	174	1508	0	0	0
4330	30	44	240	240	180	180	1560	0	0	0
4331	31	44	248	248	186	186	1612	0	0	0
4332	32	44	256	256	192	192	1664	0	0	0
4333	33	44	264	264	198	198	1716	0	0	0
4334	34	44	272	272	204	204	1768	0	0	0
4335	35	44	280	280	210	210	1820	0	0	0
4336	36	44	288	288	216	216	1872	0	0	0
4337	37	44	296	296	222	222	1924	0	0	0
4338	38	44	304	304	228	228	1976	0	0	0
4339	39	44	312	312	234	234	2028	0	0	0
4340	40	44	320	320	240	240	2080	0	0	0
4341	41	44	328	328	246	246	2132	0	0	0
4342	42	44	336	336	252	252	2184	0	0	0
4343	43	44	344	344	258	258	2236	0	0	0
4344	44	44	352	352	264	264	2288	0	0	0
4345	45	44	360	360	270	270	2340	0	0	0
4346	46	44	368	368	276	276	2392	0	0	0
4347	47	44	376	376	282	282	2444	0	0	0
4348	48	44	384	384	288	288	2496	0	0	0
4349	49	44	392	392	294	294	2548	0	0	0
4350	50	44	400	400	300	300	2600	0	0	0
4351	51	44	408	408	306	306	2652	0	0	0
4352	52	44	416	416	312	312	2704	0	0	0
4353	53	44	424	424	318	318	2756	0	0	0
4354	54	44	432	432	324	324	2808	0	0	0
4355	55	44	440	440	330	330	2860	0	0	0
4356	56	44	448	448	336	336	2912	0	0	0
4357	57	44	456	456	342	342	2964	0	0	0
4358	58	44	464	464	348	348	3016	0	0	0
4359	59	44	472	472	354	354	3068	0	0	0
4360	60	44	480	480	360	360	3120	0	0	0
4361	61	44	488	488	366	366	3172	0	0	0
4362	62	44	496	496	372	372	3224	0	0	0
4363	63	44	504	504	378	378	3276	0	0	0
4364	64	44	512	512	384	384	3328	0	0	0
4365	65	44	520	520	390	390	3380	0	0	0
4366	66	44	528	528	396	396	3432	0	0	0
4367	67	44	536	536	402	402	3484	0	0	0
4368	68	44	544	544	408	408	3536	0	0	0
4369	69	44	552	552	414	414	3588	0	0	0
4370	70	44	560	560	420	420	3640	0	0	0
4371	71	44	568	568	426	426	3692	0	0	0
4372	72	44	576	576	432	432	3744	0	0	0
4373	73	44	584	584	438	438	3796	0	0	0
4374	74	44	592	592	444	444	3848	0	0	0
4375	75	44	600	600	450	450	3900	0	0	0
4376	76	44	608	608	456	456	3952	0	0	0
4377	77	44	616	616	462	462	4004	0	0	0
4378	78	44	624	624	468	468	4056	0	0	0
4379	79	44	632	632	474	474	4108	0	0	0
4380	80	44	640	640	480	480	4160	0	0	0
4381	81	44	648	648	486	486	4212	0	0	0
4382	82	44	656	656	492	492	4264	0	0	0
4383	83	44	664	664	498	498	4316	0	0	0
4384	84	44	672	672	504	504	4368	0	0	0
4385	85	44	680	680	510	510	4420	0	0	0
4386	86	44	688	688	516	516	4472	0	0	0
4387	87	44	696	696	522	522	4524	0	0	0
4388	88	44	704	704	528	528	4576	0	0	0
4389	89	44	712	712	534	534	4628	0	0	0
4390	90	44	720	720	540	540	4680	0	0	0
4391	91	44	728	728	546	546	4732	0	0	0
4392	92	44	736	736	552	552	4784	0	0	0
4393	93	44	744	744	558	558	4836	0	0	0
4394	94	44	752	752	564	564	4888	0	0	0
4395	95	44	760	760	570	570	4940	0	0	0
4396	96	44	768	768	576	576	4992	0	0	0
4397	97	44	776	776	582	582	5044	0	0	0
4398	98	44	784	784	588	588	5096	0	0	0
4399	99	44	792	792	594	594	5148	0	0	0
4400	100	44	800	800	600	600	5200	0	0	0
4401	1	45	8	8	7	7	29	0	0	0
4402	2	45	16	16	14	14	58	0	0	0
4403	3	45	24	24	21	21	87	0	0	0
4404	4	45	32	32	28	28	116	0	0	0
4405	5	45	40	40	35	35	145	0	0	0
4406	6	45	48	48	42	42	174	0	0	0
4407	7	45	56	56	49	49	203	0	0	0
4408	8	45	64	64	56	56	232	0	0	0
4409	9	45	72	72	63	63	261	0	0	0
4410	10	45	80	80	70	70	290	0	0	0
4411	11	45	88	88	77	77	319	0	0	0
4412	12	45	96	96	84	84	348	0	0	0
4413	13	45	104	104	91	91	377	0	0	0
4414	14	45	112	112	98	98	406	0	0	0
4415	15	45	120	120	105	105	435	0	0	0
4416	16	45	128	128	112	112	464	0	0	0
4417	17	45	136	136	119	119	493	0	0	0
4418	18	45	144	144	126	126	522	0	0	0
4419	19	45	152	152	133	133	551	0	0	0
4420	20	45	160	160	140	140	580	0	0	0
4421	21	45	168	168	147	147	609	0	0	0
4422	22	45	176	176	154	154	638	0	0	0
4423	23	45	184	184	161	161	667	0	0	0
4424	24	45	192	192	168	168	696	0	0	0
4425	25	45	200	200	175	175	725	0	0	0
4426	26	45	208	208	182	182	754	0	0	0
4427	27	45	216	216	189	189	783	0	0	0
4428	28	45	224	224	196	196	812	0	0	0
4429	29	45	232	232	203	203	841	0	0	0
4430	30	45	240	240	210	210	870	0	0	0
4431	31	45	248	248	217	217	899	0	0	0
4432	32	45	256	256	224	224	928	0	0	0
4433	33	45	264	264	231	231	957	0	0	0
4434	34	45	272	272	238	238	986	0	0	0
4435	35	45	280	280	245	245	1015	0	0	0
4436	36	45	288	288	252	252	1044	0	0	0
4437	37	45	296	296	259	259	1073	0	0	0
4438	38	45	304	304	266	266	1102	0	0	0
4439	39	45	312	312	273	273	1131	0	0	0
4440	40	45	320	320	280	280	1160	0	0	0
4441	41	45	328	328	287	287	1189	0	0	0
4442	42	45	336	336	294	294	1218	0	0	0
4443	43	45	344	344	301	301	1247	0	0	0
4444	44	45	352	352	308	308	1276	0	0	0
4445	45	45	360	360	315	315	1305	0	0	0
4446	46	45	368	368	322	322	1334	0	0	0
4447	47	45	376	376	329	329	1363	0	0	0
4448	48	45	384	384	336	336	1392	0	0	0
4449	49	45	392	392	343	343	1421	0	0	0
4450	50	45	400	400	350	350	1450	0	0	0
4451	51	45	408	408	357	357	1479	0	0	0
4452	52	45	416	416	364	364	1508	0	0	0
4453	53	45	424	424	371	371	1537	0	0	0
4454	54	45	432	432	378	378	1566	0	0	0
4455	55	45	440	440	385	385	1595	0	0	0
4456	56	45	448	448	392	392	1624	0	0	0
4457	57	45	456	456	399	399	1653	0	0	0
4458	58	45	464	464	406	406	1682	0	0	0
4459	59	45	472	472	413	413	1711	0	0	0
4460	60	45	480	480	420	420	1740	0	0	0
4461	61	45	488	488	427	427	1769	0	0	0
4462	62	45	496	496	434	434	1798	0	0	0
4463	63	45	504	504	441	441	1827	0	0	0
4464	64	45	512	512	448	448	1856	0	0	0
4465	65	45	520	520	455	455	1885	0	0	0
4466	66	45	528	528	462	462	1914	0	0	0
4467	67	45	536	536	469	469	1943	0	0	0
4468	68	45	544	544	476	476	1972	0	0	0
4469	69	45	552	552	483	483	2001	0	0	0
4470	70	45	560	560	490	490	2030	0	0	0
4471	71	45	568	568	497	497	2059	0	0	0
4472	72	45	576	576	504	504	2088	0	0	0
4473	73	45	584	584	511	511	2117	0	0	0
4474	74	45	592	592	518	518	2146	0	0	0
4475	75	45	600	600	525	525	2175	0	0	0
4476	76	45	608	608	532	532	2204	0	0	0
4477	77	45	616	616	539	539	2233	0	0	0
4478	78	45	624	624	546	546	2262	0	0	0
4479	79	45	632	632	553	553	2291	0	0	0
4480	80	45	640	640	560	560	2320	0	0	0
4481	81	45	648	648	567	567	2349	0	0	0
4482	82	45	656	656	574	574	2378	0	0	0
4483	83	45	664	664	581	581	2407	0	0	0
4484	84	45	672	672	588	588	2436	0	0	0
4485	85	45	680	680	595	595	2465	0	0	0
4486	86	45	688	688	602	602	2494	0	0	0
4487	87	45	696	696	609	609	2523	0	0	0
4488	88	45	704	704	616	616	2552	0	0	0
4489	89	45	712	712	623	623	2581	0	0	0
4490	90	45	720	720	630	630	2610	0	0	0
4491	91	45	728	728	637	637	2639	0	0	0
4492	92	45	736	736	644	644	2668	0	0	0
4493	93	45	744	744	651	651	2697	0	0	0
4494	94	45	752	752	658	658	2726	0	0	0
4495	95	45	760	760	665	665	2755	0	0	0
4496	96	45	768	768	672	672	2784	0	0	0
4497	97	45	776	776	679	679	2813	0	0	0
4498	98	45	784	784	686	686	2842	0	0	0
4499	99	45	792	792	693	693	2871	0	0	0
4500	100	45	800	800	700	700	2900	0	0	0
4501	1	46	9	8	7	6	44	0	0	0
4502	2	46	18	16	14	12	88	0	0	0
4503	3	46	27	24	21	18	132	0	0	0
4504	4	46	36	32	28	24	176	0	0	0
4505	5	46	45	40	35	30	220	0	0	0
4506	6	46	54	48	42	36	264	0	0	0
4507	7	46	63	56	49	42	308	0	0	0
4508	8	46	72	64	56	48	352	0	0	0
4509	9	46	81	72	63	54	396	0	0	0
4510	10	46	90	80	70	60	440	0	0	0
4511	11	46	99	88	77	66	484	0	0	0
4512	12	46	108	96	84	72	528	0	0	0
4513	13	46	117	104	91	78	572	0	0	0
4514	14	46	126	112	98	84	616	0	0	0
4515	15	46	135	120	105	90	660	0	0	0
4516	16	46	144	128	112	96	704	0	0	0
4517	17	46	153	136	119	102	748	0	0	0
4518	18	46	162	144	126	108	792	0	0	0
4519	19	46	171	152	133	114	836	0	0	0
4520	20	46	180	160	140	120	880	0	0	0
4521	21	46	189	168	147	126	924	0	0	0
4522	22	46	198	176	154	132	968	0	0	0
4523	23	46	207	184	161	138	1012	0	0	0
4524	24	46	216	192	168	144	1056	0	0	0
4525	25	46	225	200	175	150	1100	0	0	0
4526	26	46	234	208	182	156	1144	0	0	0
4527	27	46	243	216	189	162	1188	0	0	0
4528	28	46	252	224	196	168	1232	0	0	0
4529	29	46	261	232	203	174	1276	0	0	0
4530	30	46	270	240	210	180	1320	0	0	0
4531	31	46	279	248	217	186	1364	0	0	0
4532	32	46	288	256	224	192	1408	0	0	0
4533	33	46	297	264	231	198	1452	0	0	0
4534	34	46	306	272	238	204	1496	0	0	0
4535	35	46	315	280	245	210	1540	0	0	0
4536	36	46	324	288	252	216	1584	0	0	0
4537	37	46	333	296	259	222	1628	0	0	0
4538	38	46	342	304	266	228	1672	0	0	0
4539	39	46	351	312	273	234	1716	0	0	0
4540	40	46	360	320	280	240	1760	0	0	0
4541	41	46	369	328	287	246	1804	0	0	0
4542	42	46	378	336	294	252	1848	0	0	0
4543	43	46	387	344	301	258	1892	0	0	0
4544	44	46	396	352	308	264	1936	0	0	0
4545	45	46	405	360	315	270	1980	0	0	0
4546	46	46	414	368	322	276	2024	0	0	0
4547	47	46	423	376	329	282	2068	0	0	0
4548	48	46	432	384	336	288	2112	0	0	0
4549	49	46	441	392	343	294	2156	0	0	0
4550	50	46	450	400	350	300	2200	0	0	0
4551	51	46	459	408	357	306	2244	0	0	0
4552	52	46	468	416	364	312	2288	0	0	0
4553	53	46	477	424	371	318	2332	0	0	0
4554	54	46	486	432	378	324	2376	0	0	0
4555	55	46	495	440	385	330	2420	0	0	0
4556	56	46	504	448	392	336	2464	0	0	0
4557	57	46	513	456	399	342	2508	0	0	0
4558	58	46	522	464	406	348	2552	0	0	0
4559	59	46	531	472	413	354	2596	0	0	0
4560	60	46	540	480	420	360	2640	0	0	0
4561	61	46	549	488	427	366	2684	0	0	0
4562	62	46	558	496	434	372	2728	0	0	0
4563	63	46	567	504	441	378	2772	0	0	0
4564	64	46	576	512	448	384	2816	0	0	0
4565	65	46	585	520	455	390	2860	0	0	0
4566	66	46	594	528	462	396	2904	0	0	0
4567	67	46	603	536	469	402	2948	0	0	0
4568	68	46	612	544	476	408	2992	0	0	0
4569	69	46	621	552	483	414	3036	0	0	0
4570	70	46	630	560	490	420	3080	0	0	0
4571	71	46	639	568	497	426	3124	0	0	0
4572	72	46	648	576	504	432	3168	0	0	0
4573	73	46	657	584	511	438	3212	0	0	0
4574	74	46	666	592	518	444	3256	0	0	0
4575	75	46	675	600	525	450	3300	0	0	0
4576	76	46	684	608	532	456	3344	0	0	0
4577	77	46	693	616	539	462	3388	0	0	0
4578	78	46	702	624	546	468	3432	0	0	0
4579	79	46	711	632	553	474	3476	0	0	0
4580	80	46	720	640	560	480	3520	0	0	0
4581	81	46	729	648	567	486	3564	0	0	0
4582	82	46	738	656	574	492	3608	0	0	0
4583	83	46	747	664	581	498	3652	0	0	0
4584	84	46	756	672	588	504	3696	0	0	0
4585	85	46	765	680	595	510	3740	0	0	0
4586	86	46	774	688	602	516	3784	0	0	0
4587	87	46	783	696	609	522	3828	0	0	0
4588	88	46	792	704	616	528	3872	0	0	0
4589	89	46	801	712	623	534	3916	0	0	0
4590	90	46	810	720	630	540	3960	0	0	0
4591	91	46	819	728	637	546	4004	0	0	0
4592	92	46	828	736	644	552	4048	0	0	0
4593	93	46	837	744	651	558	4092	0	0	0
4594	94	46	846	752	658	564	4136	0	0	0
4595	95	46	855	760	665	570	4180	0	0	0
4596	96	46	864	768	672	576	4224	0	0	0
4597	97	46	873	776	679	582	4268	0	0	0
4598	98	46	882	784	686	588	4312	0	0	0
4599	99	46	891	792	693	594	4356	0	0	0
4600	100	46	900	800	700	600	4400	0	0	0
4601	1	47	8	10	6	7	31	0	0	0
4602	2	47	16	20	12	14	62	0	0	0
4603	3	47	24	30	18	21	93	0	0	0
4604	4	47	32	40	24	28	124	0	0	0
4605	5	47	40	50	30	35	155	0	0	0
4606	6	47	48	60	36	42	186	0	0	0
4607	7	47	56	70	42	49	217	0	0	0
4608	8	47	64	80	48	56	248	0	0	0
4609	9	47	72	90	54	63	279	0	0	0
4610	10	47	80	100	60	70	310	0	0	0
4611	11	47	88	110	66	77	341	0	0	0
4612	12	47	96	120	72	84	372	0	0	0
4613	13	47	104	130	78	91	403	0	0	0
4614	14	47	112	140	84	98	434	0	0	0
4615	15	47	120	150	90	105	465	0	0	0
4616	16	47	128	160	96	112	496	0	0	0
4617	17	47	136	170	102	119	527	0	0	0
4618	18	47	144	180	108	126	558	0	0	0
4619	19	47	152	190	114	133	589	0	0	0
4620	20	47	160	200	120	140	620	0	0	0
4621	21	47	168	210	126	147	651	0	0	0
4622	22	47	176	220	132	154	682	0	0	0
4623	23	47	184	230	138	161	713	0	0	0
4624	24	47	192	240	144	168	744	0	0	0
4625	25	47	200	250	150	175	775	0	0	0
4626	26	47	208	260	156	182	806	0	0	0
4627	27	47	216	270	162	189	837	0	0	0
4628	28	47	224	280	168	196	868	0	0	0
4629	29	47	232	290	174	203	899	0	0	0
4630	30	47	240	300	180	210	930	0	0	0
4631	31	47	248	310	186	217	961	0	0	0
4632	32	47	256	320	192	224	992	0	0	0
4633	33	47	264	330	198	231	1023	0	0	0
4634	34	47	272	340	204	238	1054	0	0	0
4635	35	47	280	350	210	245	1085	0	0	0
4636	36	47	288	360	216	252	1116	0	0	0
4637	37	47	296	370	222	259	1147	0	0	0
4638	38	47	304	380	228	266	1178	0	0	0
4639	39	47	312	390	234	273	1209	0	0	0
4640	40	47	320	400	240	280	1240	0	0	0
4641	41	47	328	410	246	287	1271	0	0	0
4642	42	47	336	420	252	294	1302	0	0	0
4643	43	47	344	430	258	301	1333	0	0	0
4644	44	47	352	440	264	308	1364	0	0	0
4645	45	47	360	450	270	315	1395	0	0	0
4646	46	47	368	460	276	322	1426	0	0	0
4647	47	47	376	470	282	329	1457	0	0	0
4648	48	47	384	480	288	336	1488	0	0	0
4649	49	47	392	490	294	343	1519	0	0	0
4650	50	47	400	500	300	350	1550	0	0	0
4651	51	47	408	510	306	357	1581	0	0	0
4652	52	47	416	520	312	364	1612	0	0	0
4653	53	47	424	530	318	371	1643	0	0	0
4654	54	47	432	540	324	378	1674	0	0	0
4655	55	47	440	550	330	385	1705	0	0	0
4656	56	47	448	560	336	392	1736	0	0	0
4657	57	47	456	570	342	399	1767	0	0	0
4658	58	47	464	580	348	406	1798	0	0	0
4659	59	47	472	590	354	413	1829	0	0	0
4660	60	47	480	600	360	420	1860	0	0	0
4661	61	47	488	610	366	427	1891	0	0	0
4662	62	47	496	620	372	434	1922	0	0	0
4663	63	47	504	630	378	441	1953	0	0	0
4664	64	47	512	640	384	448	1984	0	0	0
4665	65	47	520	650	390	455	2015	0	0	0
4666	66	47	528	660	396	462	2046	0	0	0
4667	67	47	536	670	402	469	2077	0	0	0
4668	68	47	544	680	408	476	2108	0	0	0
4669	69	47	552	690	414	483	2139	0	0	0
4670	70	47	560	700	420	490	2170	0	0	0
4671	71	47	568	710	426	497	2201	0	0	0
4672	72	47	576	720	432	504	2232	0	0	0
4673	73	47	584	730	438	511	2263	0	0	0
4674	74	47	592	740	444	518	2294	0	0	0
4675	75	47	600	750	450	525	2325	0	0	0
4676	76	47	608	760	456	532	2356	0	0	0
4677	77	47	616	770	462	539	2387	0	0	0
4678	78	47	624	780	468	546	2418	0	0	0
4679	79	47	632	790	474	553	2449	0	0	0
4680	80	47	640	800	480	560	2480	0	0	0
4681	81	47	648	810	486	567	2511	0	0	0
4682	82	47	656	820	492	574	2542	0	0	0
4683	83	47	664	830	498	581	2573	0	0	0
4684	84	47	672	840	504	588	2604	0	0	0
4685	85	47	680	850	510	595	2635	0	0	0
4686	86	47	688	860	516	602	2666	0	0	0
4687	87	47	696	870	522	609	2697	0	0	0
4688	88	47	704	880	528	616	2728	0	0	0
4689	89	47	712	890	534	623	2759	0	0	0
4690	90	47	720	900	540	630	2790	0	0	0
4691	91	47	728	910	546	637	2821	0	0	0
4692	92	47	736	920	552	644	2852	0	0	0
4693	93	47	744	930	558	651	2883	0	0	0
4694	94	47	752	940	564	658	2914	0	0	0
4695	95	47	760	950	570	665	2945	0	0	0
4696	96	47	768	960	576	672	2976	0	0	0
4697	97	47	776	970	582	679	3007	0	0	0
4698	98	47	784	980	588	686	3038	0	0	0
4699	99	47	792	990	594	693	3069	0	0	0
4700	100	47	800	1000	600	700	3100	0	0	0
4701	1	48	7	7	7	6	45	0	0	0
4702	2	48	14	14	14	12	90	0	0	0
4703	3	48	21	21	21	18	135	0	0	0
4704	4	48	28	28	28	24	180	0	0	0
4705	5	48	35	35	35	30	225	0	0	0
4706	6	48	42	42	42	36	270	0	0	0
4707	7	48	49	49	49	42	315	0	0	0
4708	8	48	56	56	56	48	360	0	0	0
4709	9	48	63	63	63	54	405	0	0	0
4710	10	48	70	70	70	60	450	0	0	0
4711	11	48	77	77	77	66	495	0	0	0
4712	12	48	84	84	84	72	540	0	0	0
4713	13	48	91	91	91	78	585	0	0	0
4714	14	48	98	98	98	84	630	0	0	0
4715	15	48	105	105	105	90	675	0	0	0
