number	string	string	number	number	number	array	number	number	number	number	number	number	number	number	string	string	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	string	number	number	number	number	array2	array2	number	number	number
614	霊能力の遮断	S614	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	500	0	0	5	0	0	0	0	0	0	0	0	100	0	0	全体伤害并混乱持续5秒，概率50%	0	3	0	10	"[[0.5,401]]"	[]	0	1	0
615	無の襲撃	S615	200	1	5	[16]	0	0	0	0.2	1	0	0	0	S121_magic_attack		2	1	999	0	0	0	0	0	0	0	1	1	500	0	0	0	0	100	0	0	生命值低于20%时立即回复到生命值上限的60%	0	3	0	10	[]	"[[1,402]]"	0	1	0
616	無に帰する	S616	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	500	0	0	5	0	0	0	0	0	0	0	0	100	0	0	全体大额伤害，附带点燃持续5秒，每2秒150伤害	0	3	0	10	"[[1,403]]"	[]	0	1	0
617	時の流れ	S617	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	1	999	1	7	500	0	1	3	0	0	0	0	0	0	0	0	100	0	0	每2次普攻触发一次3人混乱，持续3秒	0	3	0	10	"[[1,404]]"	[]	0	1	0
618	一掃	S618	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	500	0	0	5	0	0	0	0	0	0	0	0	100	0	0	全体大额伤害，附带点燃持续5秒，每2秒100伤害	0	3	0	10	"[[1,405]]"	[]	0	1	0
619	没落の無	S619	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	1	999	1	7	500	0	3	1	0	0	0	0	0	0	0	0	100	0	0	每2次普攻触发一次单体伤害（生命最少单位）	0	3	0	10	"[[1,406]]"	[]	0	1	0
620	火炎焼き入れ	S620	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	500	2	0	0	0	0	0	0	0	0	0	0	100	0	0	对攻击目标造成单体伤害	0	3	0	10	[]	[]	0	1	0
621	爆炎	S621	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	1	999	1	1	500	2	0	0	0	0	0	0	0	0	0	0	100	0	0	每2次攻击对攻击目标造成一次额外单体伤害	0	3	0	10	"[[1,407]]"	[]	0	1	0
622	火噛み	S622	200	1	1	[]	5	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	500	0	0	5	0	0	0	0	0	0	0	0	100	0	0	对所有目标造成伤害，并使目标造成【重伤】	0	3	0	10	[]	[]	0	1	0
623	灼熱	S623	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	1	999	1	7	500	0	0	5	0	0	0	0	0	0	0	0	100	0	0	每2次普攻一次全体致盲，命中60%持续3秒	0	3	0	10	"[[0.6,408]]"	[]	0	1	0
624	激突	S624	200	1	1	[]	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	500	2	0	0	0	0	0	0	0	0	0	0	100	0	0	对单体目标造成伤害，并附带【倒地】	0	3	0	10	[]	[]	0	1	0
625	火あぶり	S625	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	1	999	0	0	0	0	0	0	0	1	7	500	0	1	1	0	100	0	0	每次2次攻击进行一次单体生命回复，回复20%	0	3	0	10	[]	"[[1,409]]"	0	1	0
626	燃焼	S626	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	0	0	0	0	0	0	0	1	7	500	0	0	0	0	100	0	0	回复所有己方单位生命60%	0	3	0	10	[]	"[[1,410]]"	0	1	0
627	烈火	S627	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	1	999	0	0	0	0	0	0	0	1	7	500	0	1	1	0	100	0	0	每2次普攻一次单体回血，回复15%	0	3	0	10	[]	"[[1,411]]"	0	1	0
628	炎熱	S628	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	0	0	0	0	0	0	0	1	7	500	0	0	0	0	100	0	0	增加所有队员暴击20%，持续5秒	0	3	0	10	[]	"[[1,412]]"	0	1	0
629	火焔の矢	S629	200	1	4	"[1,2,3,5]"	0	10	1	0	1	0	0	0	S121_magic_attack		2	1	999	1	7	500	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追击任何状态，造成【高连】和伤害，回合触发上限：1	0	3	0	10	[]	[]	0	1	0
630	火炎焼き入れ	S630	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	0	0	0	0	0	0	0	1	1	500	0	0	0	0	100	0	0	增加自身暴击50%，持续6秒	0	3	0	10	[]	"[[1,413]]"	0	1	0
631	焼野原	S631	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	1	999	1	1	500	2	0	0	0	0	0	0	0	0	0	0	100	0	0	每2次普攻对单体目标造成大额伤害	0	3	0	10	"[[1,414]]"	[]	0	1	0
632	火の舞	S632	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	0	0	0	0	0	0	0	1	7	500	0	0	0	0	100	0	0	增加所有队员双方30%，持续6秒	0	3	0	10	[]	"[[1,415]]"	0	1	0
633	爆炎あぶり	S633	200	1	4	[1]	3	1	1	0	1	0	0	0	S121_magic_attack		2	1	999	1	7	500	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追击【倒地】造成【击晕】，附带伤害，回合触发上限：1	0	3	0	10	[]	[]	0	1	0
634	地獄の赤炎	S634	200	1	1	[]	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	500	2	0	0	0	0	0	0	0	0	0	0	100	0	0	造成单体x点伤害并造成【倒地】	0	3	0	10	[]	[]	0	1	0
635	ダブルあぶり	S635	200	1	4	[3]	0	10	1	0	1	0	0	0	S121_magic_attack		2	1	999	1	7	500	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追击【击晕】造成【高连】，附带x伤害，回合触发上限：1	0	3	0	10	[]	[]	0	1	0
636	台風の直撃	S636	200	1	1	[]	2	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	500	0	0	5	0	0	0	0	0	0	0	0	100	0	0	对全体目标造成x伤害并附带【击退】	0	3	0	10	[]	[]	0	1	0
637	澎湃	S637	200	1	4	[2]	5	1	1	0	1	0	0	0	S121_magic_attack		2	1	999	1	7	500	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追打【击退】造成【重伤】及伤害，回合触发上限：1	0	3	0	10	[]	[]	0	1	0
638	竜巻	S638	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	500	2	0	0	0	1	1	500	0	0	0	0	100	0	0	对单体目标造成必杀伤害，减少自己60%生命	0	3	0	10	[]	"[[1,416]]"	0	1	0
639	雄叫び	S639	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	1	999	0	0	0	0	0	0	0	1	1	500	0	0	0	0	100	0	0	每2次攻击回复自身60%生命	0	3	0	10	[]	"[[1,417]]"	0	1	0
640	風の怒号	S640	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	500	0	0	5	0	0	0	0	0	0	0	0	100	0	0	对所有目标造成大额伤害	0	3	0	10	[]	[]	0	1	0
641	暴襲の風	S641	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	1	999	0	0	0	0	0	0	0	1	1	500	0	0	0	0	100	0	0	每2次攻击回复自身60%生命	0	3	0	10	[]	"[[1,418]]"	0	1	0
642	疾風怒濤	S642	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	500	0	4	2	0	1	1	500	0	0	0	0	100	0	0	对两个目标造成最大生命60%的伤害，减少自己40%生命	0	3	0	10	[]	"[[1,419]]"	0	1	0
643	嵐の怒り	S643	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	1	999	0	0	0	0	0	0	0	1	1	500	0	0	0	0	100	0	0	每2次攻击回复自身60%生命	0	3	0	10	[]	"[[1,420]]"	0	1	0
644	風の襲撃	S644	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	0	0	0	0	0	0	0	1	7	500	0	0	0	0	100	0	0	回复所有己方单位生命60%	0	3	0	10	[]	"[[1,421]]"	0	1	0
645	風の攻撃	S645	200	1	0	[]	0	0	0	0	1	0	3	5	S121_magic_attack		2	1	999	0	0	0	0	0	0	0	1	7	500	0	1	1	0	100	0	0	每2次普攻一次单体回血，回复15%	0	3	0	10	[]	"[[1,422]]"	0	1	0
646	緊急HP回復	S646	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	0	0	0	0	0	0	0	1	7	500	0	0	0	0	100	0	0	主动:回复所有队员65%生命值，驱散所有不良效果	0	3	0	10	[]	"[[1,425],[1,426]]"	0	1	0
647	緊急HP回復	S647	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	7	500	0	1	1	0	100	0	0	每普通攻击2次回复生命值最低单位一定血量	0	3	0	10	[]	"[[1,427]]"	0	1	0
648	血しぶきの刀	S648	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	3	500	1	0	0	0	0	0	0	0	0	0	0	100	0	0	对敌方中排所有单位造成伤害并眩晕0.1s	0	3	0	10	"[[1,428]]"	[]	0	1	0
649	血しぶきの刀	S649	200	1	0	[]	0	0	0	0	1	1	0	0	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	1	500	0	0	0	0	100	0	0	提升自身吸血15%	0	3	0	10	[]	"[[1,429]]"	0	1	0
650	F10アクティブ	S650	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	400	2	0	0	0	0	0	0	0	0	0	0	100	0	0	对目标造成伤害并眩晕3s	0	3	0	10	"[[1,443]]"	[]	0	1	0
651	F10オート	S651	200	1	0	[]	0	0	0	0	1	0	1	5	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	7	400	0	0	0	0	100	0	0	提升全队攻击	0	3	0	10	[]	"[[1,444]]"	0	1	0
652	強烈パンチ	S652	200	1	1	[]	5	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	400	2	0	0	0	0	0	0	0	0	0	0	100	0	0	对目标造成伤害并【重伤】	0	3	0	10	[]	[]	0	1	0
653	B8オート	S653	200	1	0	[]	0	0	0	0	1	0	3	5	S121_magic_attack		2	1	999	1	3	400	3	1	1	0	0	0	0	0	0	0	0	100	0	0	对后排单体造成伤害，附带中毒效果	0	3	0	10	"[[1,445]]"	[]	0	1	0
654	F11アクティブ	S654	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	3	400	1	0	0	0	0	0	0	0	0	0	0	100	0	0	攻击敌方前排所有单位并造成0.1s眩晕	0	3	0	10	"[[1,446]]"	[]	0	1	0
655	F11オート	S655	200	1	0	[]	0	0	0	0	1	1	0	0	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	自身吸血15%	0	3	0	10	[]	"[[1,447]]"	0	1	0
656	M1アクティブ	S656	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	400	2	0	0	0	0	0	0	0	0	0	0	100	0	0	攻击目标并降低其50怒气，致盲3s	0	3	0	10	"[[1,448],[1,449]]"	[]	0	1	0
657	M1オート	S657	200	1	0	[]	0	0	0	0	1	0	3	5	S121_magic_attack		2	0	999	1	3	400	1	0	0	0	0	0	0	0	0	0	0	100	0	0	攻击前排单位，造成点燃效果	0	3	0	10	"[[1,450]]"	[]	0	1	0
658	M6アクティブ	S658	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	0	0	0	0	0	0	0	1	7	400	0	0	0	0	100	0	0	提升己方全队双防5%	0	3	0	10	[]	"[[1,451]]"	0	1	0
659	M6オート	S659	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	7	400	0	1	1	0	100	0	0	每普通攻击2次回复生命值最低单位一定血量	0	3	0	10	[]	"[[1,452]]"	0	1	0
660	M12アクティブ	S660	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	提升自身攻击100%维持3s	0	3	0	10	[]	"[[1,453]]"	0	1	0
661	追跡のプロ	S661	200	1	4	"[1,2,3,5]"	0	1	1	0	1	0	0	0	S121_magic_attack		2	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追击所有状态，造成伤害，回合触发上限：1	0	3	0	10	[]	[]	0	1	0
662	F2アクティブ	S662	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	15s内提升自身防御5%	0	3	0	10	[]	"[[1,454]]"	0	1	0
663	魅了	S663	200	1	4	[2]	3	1	1	0	1	0	0	0	S121_magic_attack		2	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追击【击退】造成伤害并【击晕】，回合触发上限：1	0	3	0	10	[]	[]	0	1	0
664	F9アクティブ	S664	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	10s内提升自身闪避25%	0	3	0	10	[]	"[[1,455]]"	0	1	0
665	回転斬り	S665	200	1	4	[1]	5	1	1	0	1	0	0	0	S121_magic_attack		2	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追击【倒地】造成伤害并【重伤】，回合触发上限：1	0	3	0	10	[]	[]	0	1	0
666	幽霊トラップ	S666	200	1	1	[]	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	攻击敌方全体造成【倒地】	0	3	0	10	[]	[]	0	1	0
667	F4オート	S667	200	1	0	[]	0	0	0	0	1	0	2	5	S121_magic_attack		2	0	999	1	3	400	1	0	0	0	0	0	0	0	0	0	0	100	0	0	对敌方前排单位造成伤害	0	3	0	10	"[[1,456]]"	[]	0	1	0
668	M14アクティブ	S668	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	0	0	0	0	0	0	0	1	1	400	1	0	0	0	100	0	0	随机提升己方单体25%暴击5s	0	3	0	10	[]	"[[1,457]]"	0	1	0
669	M14オート	S669	200	1	0	[]	0	0	0	0	1	0	0	0	S121_magic_attack		2	0	999	1	1	400	1	0	0	0	0	0	0	0	0	0	0	100	0	0	随机混乱敌方单体3s	0	3	0	10	"[[1,458]]"	[]	0	1	0
670	B7アクティブ	S670	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	1	1	400	2	0	0	0	0	0	0	0	0	0	0	100	0	0	对目标造成大量伤害	0	3	0	10	[]	[]	0	1	0
671	ブラックホールの攻撃	S671	200	1	4	[5]	2	1	1	0	1	0	0	0	S121_magic_attack		2	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追击【重伤】造成伤害并【击退】，回合触发上限：1	0	3	0	10	[]	[]	0	1	0
672	優雅な光	S672	200	1	1	[]	5	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	3	400	1	0	0	0	0	0	0	0	0	0	0	100	0	0	攻击敌方前排造成【重伤】	0	3	0	10	[]	[]	0	1	0
673	B13オート	S673	200	1	0	[]	0	0	0	0	1	0	2	4	S121_magic_attack		2	0	999	1	1	400	1	0	0	0	0	0	0	0	0	0	0	100	0	0	随机眩晕敌方单体2s	0	3	0	10	"[[1,459]]"	[]	0	1	0
674	反射盾	S674	200	1	2	"[1,2,3,5]"	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	反击所有状态造成敌方单位伤害并【倒地】	0	3	0	5	[]	[]	0	1	0
675	M5オート	S675	200	1	0	[]	0	0	0	0	1	0	3	6	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	7	400	0	1	1	0	100	0	0	回复己方单体一定生命	0	3	0	10	[]	"[[1,460]]"	0	1	0
676	砦突破	S676	200	1	1	[]	5	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	3	400	3	0	0	0	0	0	0	0	0	0	0	100	0	0	攻击敌方后排所有单位并造成【重伤】	0	3	0	10	[]	[]	0	1	0
677	M13オート	S677	200	1	0	[]	0	0	0	0	1	0	2	4	S121_magic_attack		2	0	999	1	1	400	1	0	0	0	0	0	0	0	0	0	0	100	0	0	随机眩晕敌方单体2s	0	3	0	10	"[[1,461]]"	[]	0	1	0
678	B14アクティブ	S678	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	400	2	0	0	0	0	0	0	0	0	0	0	100	0	0	对目标造成伤害	0	3	0	10	[]	[]	0	1	0
679	B14オート	S679	200	1	0	[]	0	0	0	0	1	0	2	5	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	1	400	1	0	0	0	100	0	0	随机提升己方单体无限防御，持续5s	0	3	0	10	[]	"[[1,462]]"	0	1	0
680	F15アクティブ	S680	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	400	2	0	0	0	0	0	0	0	0	0	0	100	0	0	对目标造成伤害	0	3	0	10	[]	[]	0	1	0
681	F15オート	S681	200	1	0	[]	0	0	0	0	1	0	2	6	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	1	400	1	0	0	0	100	0	0	随机提升己方单体无限防御，持续5s	0	3	0	10	[]	"[[1,463]]"	0	1	0
682	F16アクティブ	S682	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	400	1	0	0	0	0	0	0	0	0	0	0	100	0	0	对随机单体造成伤害并眩晕	0	3	0	10	"[[1,464]]"	[]	0	1	0
683	F16オート	S683	200	1	0	[]	0	0	0	0	1	0	2	5	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	1	400	1	0	0	0	100	0	0	随机提升己方单体无限技防，持续5s	0	3	0	10	[]	"[[1,465]]"	0	1	0
684	B3アクティブ	S684	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	0	0	0	0	0	0	0	1	7	400	0	0	0	0	100	0	0	主动:回复所有队员65%生命值，驱散所有不良效果	0	3	0	10	[]	"[[1,466],[1,467]]"	0	1	0
685	B3オート	S685	200	1	0	[]	0	0	0	0	1	0	2	4	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	7	400	0	1	3	0	100	0	0	回复三个单位一定血量	0	3	0	10	[]	"[[1,468]]"	0	1	0
686	冥撃	S686	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	提升自身攻击	0	3	0	10	[]	"[[1,532]]"	0	1	0
687	冥撃	S687	200	1	0	[]	0	0	0	0	1	0	2	2	S121_magic_attack		2	0	999	1	1	400	2	0	0	0	0	0	0	0	0	0	0	100	0	0	2次普通进行一次单体伤害	0	3	0	10	"[[1,533]]"	[]	0	1	0
688	火炎の術	S688	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	提升自身攻击	0	3	0	10	[]	"[[1,534]]"	0	1	0
689	火炎の術	S689	200	1	0	[]	0	0	0	0	1	0	5	5	S121_magic_attack		2	0	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	5次普通一次aoe伤害	0	3	0	10	"[[1,535]]"	[]	0	1	0
690	変異幻撃	S690	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		2	0	999	1	7	400	0	1	3	0	0	0	0	0	0	0	0	100	0	0	攻击3个血量最低单位	0	3	0	10	[]	[]	0	1	0
691	変異幻撃	S691	200	1	0	[]	0	0	0	0	1	0	3	3	S121_magic_attack		2	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	3次普攻增加10%攻击	0	3	0	10	[]	"[[1,536]]"	0	1	0
692	砲弾の爆撃	S692	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	降攻防	0	3	0	10	"[[1,537],[1,538]]"	[]	0	1	0
693	砲弾の爆撃	S693	200	1	0	[]	0	0	0	0	1	0	3	3	S121_magic_attack		2	0	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	3次普通一次aoe	0	3	0	10	"[[1,539]]"	[]	0	1	0
694	砲弾の衝撃	S694	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	降攻防	0	3	0	10	"[[1,540],[1,541]]"	[]	0	1	0
695	砲弾の衝撃	S695	200	1	0	[]	0	0	0	0	1	0	3	3	S121_magic_attack		2	0	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	3次普通一次aoe，附带点燃	0	3	0	10	"[[1,542],[1,543]]"	[]	0	1	0
696	滅亡の一撃	S696	200	1	2	"[1,2,3,5]"	0	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	3	0	1	1	400	0	0	0	0	100	0	0	aoe较高伤害	0	3	0	10	[]	"[[1,99]]"	0	1	0
697	鋼の体	S697	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	3	0	0	0	0	0	0	0	0	100	0	0	随机攻击3个敌方单位	0	3	0	10	[]	[]	0	1	0
698	神の祈り	S190	203	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	0	0	0	0	0	0	0	1	7	400	0	0	0	0	100	0	0	[瞬发]5秒内持续回复本队所有角色生命值并获得一定技能防御，持续5秒	0	3	0	10	[]	"[[1,598]]"	1	1	1
699	免疫	S698	200	1	0	[]	0	0	0	0	1	0	1	999	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	免疫不良状态	0	3	0	10	[]	"[[1,99]]"	0	1	0
700	悠扬之声	S700	202	1	1	[]	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	5	0	1	7	400	0	0	5	0	100	701	14202	攻击敌方全体造成较少伤害附带【倒地】，10秒内提升己方全体25%火系伤害，可叠加2次	0	3	0	10	[]	"[[1,303]]"	0	1	0
701	悠扬之声	S700	202	1	1	[]	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	5	0	1	7	400	0	0	5	0	100	0	0	攻击敌方全体造成较少伤害附带【倒地】，10秒内提升己方全体35%火系伤害，可叠加2次	0	4	0	10	[]	"[[1,304]]"	0	1	0
702	音の悦动	S702	202	1	1	[]	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	400	2	0	0	0	0	0	0	0	0	0	0	100	703	14202	攻击敌方选定单体造成一定伤害附带【倒地】	0	3	0	10	[]	[]	0	1	0
703	音の悦动	S702	202	1	1	[]	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	3	400	1	0	0	0	0	0	0	0	0	0	0	100	0	0	攻击选定单位所在一排造成一定伤害附带【倒地】	0	4	0	10	[]	[]	0	1	0
704	音の激唱	S704	202	1	4	[5]	5	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	705	14202	追打【重伤】敌人造成少量伤害附带【重伤】	0	3	0	10	[]	[]	0	1	0
705	音の激唱	S704	202	1	4	[5]	5	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追打【重伤】敌人造成一定伤害附带【重伤】	0	4	0	10	[]	[]	0	1	0
706	歌の鼓动	S706	202	1	4	[3]	3	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	707	14202	追打【击晕】敌人造成少量伤害附带【击晕】	0	3	0	10	[]	[]	0	1	0
707	歌の鼓动	S706	202	1	4	[3]	3	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	1	7	400	0	0	5	0	100	0	0	追打【击晕】敌人造成少量伤害附带【击晕】，15秒内提升己方全体5%技攻，可叠加2次	0	4	0	10	[]	"[[1,305]]"	0	1	0
708	歌の激励	S708	202	1	0	[]	0	0	0	0	1	0	4	4	S121_magic_attack		1	0	999	1	7	400	0	0	3	0	0	0	0	0	0	0	0	100	709	14202	每四回合随机降低敌方三个单位少量风系伤害，持续15秒，可叠加2次	0	3	0	10	"[[1,306]]"	[]	0	1	0
709	歌の激励	S708	202	1	0	[]	0	0	0	0	1	0	3	3	S121_magic_attack		1	0	999	1	7	400	0	0	3	0	0	0	0	0	0	0	0	100	0	0	每四回合随机降低敌方三个单位少量风系伤害，持续15秒，可叠加2次	0	4	0	10	"[[1,307]]"	[]	0	1	0
710	龙吟	S710	203	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		3	1	999	1	2	400	0	0	0	0	0	0	0	0	0	0	0	100	711	14203	攻击选定目标一列单位造成大量伤害，并使其沉默5秒	0	3	0	10	"[[1,308]]"	[]	0	1	0
711	龙吟	S710	203	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		3	1	999	1	2	400	0	0	0	0	0	0	0	0	0	0	0	100	0	0	攻击选定目标一列单位造成大量伤害，并使其沉默5秒，同时所受治疗效果降低10%	0	4	0	10	"[[1,309],[1,310]]"	[]	0	1	0
712	龙雀斩	S712	203	1	3	[1]	3	1	0	0	0	0	0	0	S121_magic_attack		3	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	713	14203	连击【倒地】敌人造成一定伤害附带【击晕】	0	3	0	10	[]	[]	0	1	0
713	龙雀斩	S712	203	1	3	[1]	3	1	0	0	0	0	0	0	S121_magic_attack		3	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	连击【倒地】敌人造成一定伤害附带【击晕】，并在25秒内降低其4%防御，可叠加3次	0	4	0	10	"[[1,311]]"	[]	0	1	0
714	雀舞	S714	203	1	0	[]	0	0	0	0	1	0	8	8	S121_magic_attack		1	1	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	715	14203	每普攻8次，在3秒内提升自身一定防御并每秒获得10点额外怒气	0	3	0	10	[]	"[[1,312],[1,314]]"	0	1	0
715	雀舞	S714	203	1	0	[]	0	0	0	0	1	0	6	6	S121_magic_attack		1	1	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	每普攻6次，在3秒内提升自身一定防御并每秒获得10点额外怒气	0	4	0	10	[]	"[[1,313],[1,315]]"	0	1	0
716	祝福	S716	203	1	0	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	1	999	0	0	0	0	0	0	0	1	0	0	0	0	0	0	100	717	14203	进场后提升自身一定比例的攻击	0	3	0	10	[]	"[[1,316]]"	0	1	0
717	祝福	S716	203	1	0	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	1	999	2	0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	进场后提升自身一定比例的攻击，并为己方其他角色提供少量比例攻击	0	4	0	10	"[[1,318]]"	"[[1,317]]"	0	1	0
